"maxO3";"T6";"T9";"T12";"T15";"T18";"Ne6";"Ne9";"Ne12";"Ne15";"Ne18";"Vx6";"Vy6";"Vx9";"Vy9";"Vx12";"Vy12";"Vx15";"Vy15";"Vx18";"Vy18";"maxO3v"
"19990714";79;16.5;18.7;21.7;23.4;21;7;4;3;5;7;-3.46410161513775;2;-4.92403876506104;-0.868240888334654;-4.92403876506104;0.868240888334652;-4.92403876506104;0.868240888334652;-6;-7.34788079488412e-16;127.2
"19990715";75.8;17.1;20;22.6;23.5;21.1;6;7;5;4;1;-1.92836282905962;-2.29813332935693;-1.73205080756888;1;-1.02606042997701;2.81907786235772;-7.34788079488412e-16;4;1.04188906600158;5.90884651807325;79
"19990716";75.6;12.1;17.8;19.5;22.3;22.8;2;6;8;1;1;-0.866025403784439;0.5;-0.684040286651339;1.87938524157182;-1.53208888623796;1.28557521937308;-0.347296355333861;1.96961550602442;-5.51091059616309e-16;3;75.8
"19990717";107.8;14.3;21.1;26;27.8;23.8;1;4;3;3;7;0.342020143325669;0.939692620785908;1;1.73205080756888;-1.02606042997701;2.81907786235772;-2;3.46410161513775;-1.28587913910472e-15;7;75.6
"19990718";130.6;15.9;22.3;28.1;29.1;25;1;0;4;4;6;-5.51091059616309e-16;3;0.520944533000791;2.95442325903662;1.53208888623796;1.28557521937308;-1.71010071662834;-4.69846310392954;-3.2139380484327;-3.83022221559489;107.8
"19990719";63.6;15.6;19.6;21.7;20.4;19.8;6;7;7;7;7;-1.87938524157182;-0.684040286651338;-2.57115043874616;-3.06417777247591;-2.39414100327968;-6.57784834550136;-3.5;-6.06217782649107;-3.83022221559489;-3.2139380484327;130.6
"19990720";63.2;18.3;20.3;22.1;19.7;22.2;8;5;7;8;5;-0.520944533000791;-2.95442325903662;-3.83022221559489;-3.2139380484327;-5.36231110183285;-4.49951326780578;-2.57115043874616;-3.06417777247591;-3.83022221559489;-3.2139380484327;63.6
"19990721";71;16.4;18;19.3;20.1;19.5;7;7;7;7;7;-2.95442325903662;0.520944533000791;-4.33012701892219;2.5;-4.69846310392954;1.71010071662834;-3.06417777247591;2.57115043874616;-1.71010071662835;4.69846310392954;63.2
"19990722";58;13.9;16.4;16.9;17.7;16.9;2;7;7;7;8;-3.93923101204883;0.694592710667722;-3.2139380484327;3.83022221559489;-0.868240888334652;4.92403876506104;-1.71010071662835;4.69846310392954;-0.868240888334652;4.92403876506104;71
"19990723";84.2;15;18.6;21.6;23.2;22.1;7;7;4;4;1;-0.939692620785908;0.342020143325669;1;1.73205080756888;1;1.73205080756888;0.868240888334652;4.92403876506104;2;3.46410161513775;58
"19990724";111.4;12.9;21.6;25.7;27.7;27.8;0;0;0;0;0;1;0;2.81907786235773;1.02606042997701;3.93923101204883;0.694592710667721;3.46410161513775;2;3.75877048314363;1.36808057330267;84.2
"19990725";118.6;15.2;25.5;29.7;31.5;31.2;0;0;0;1;0;0;0;5;0;6;0;6.57784834550136;2.39414100327968;3.75877048314363;1.36808057330267;111.4
"19990726";122.2;21.7;27.4;31.1;31.8;30.5;3;2;5;4;7;5;0;4.92403876506104;0.868240888334652;8;0;6.89365427108546;1.21553724366851;5.19615242270663;3;118.6
"19990727";136;18.5;23.4;26.7;29.1;26.7;5;3;6;6;7;3.46410161513775;2;4.33012701892219;2.5;5.19615242270663;3;6.92820323027551;4;2.39414100327968;6.57784834550136;122.2
"19990728";141.4;16.2;21.5;26.8;29.5;28.6;1;1;1;3;2;-0.684040286651339;1.87938524157182;0.694592710667722;3.93923101204883;3.2139380484327;3.83022221559489;0.684040286651338;1.87938524157182;3.2139380484327;3.83022221559489;136
"19990731";143.4;16.7;20.4;26.4;27.6;24.1;7;1;5;6;6;0.694592710667722;3.93923101204883;-1.02606042997701;2.81907786235772;-7.34788079488412e-16;4;-1.71010071662835;4.69846310392954;-7.34788079488412e-16;4;159.2
"19990801";132.4;16.7;20.2;27.8;29.1;28.2;8;3;2;6;5;1;1.73205080756888;1;0;-0.520944533000791;-2.95442325903662;-3.06417777247591;-2.57115043874616;-2.29813332935693;-1.92836282905962;143.4
"19990802";98;16.6;21.6;26.7;27;21.2;7;7;7;7;7;-1;-1.22464679914735e-16;-1.87938524157182;-0.684040286651338;0.684040286651338;-1.87938524157182;-3.83022221559489;-3.2139380484327;-3.93923101204883;-0.694592710667723;132.4
"19990803";85.2;16.8;20.5;23.8;25.2;25.8;7;4;5;4;5;-1.87938524157182;-0.684040286651338;0.5;0.866025403784439;1.02606042997701;-2.81907786235772;-1.5;-2.59807621135332;1;-1.73205080756888;98
"19990804";45.6;17.9;21.4;21.3;20.9;20.6;7;8;8;8;6;3;0;3.75877048314363;-1.36808057330267;3.46410161513775;-2;-2.95442325903662;-0.520944533000792;0.342020143325669;0.939692620785908;85.2
"19990805";62.2;15.7;20.5;24.1;25.3;22.9;3;5;6;6;7;-0.5;-0.866025403784439;-3.2139380484327;-3.83022221559489;-3.2139380484327;-3.83022221559489;-3.83022221559489;-3.2139380484327;-3.83022221559489;-3.2139380484327;45.6
"19990806";67.2;17.6;20.7;22.1;20.8;21.6;7;7;6;7;5;-0.5;0.866025403784438;1.28557521937308;-1.53208888623796;2.59807621135332;-1.5;-2;-3.46410161513775;-2;3.46410161513775;62.2
"19990807";82;15.4;20.5;24.5;27;25.2;8;5;5;4;7;0.5;-0.866025403784439;-1.36808057330267;-3.75877048314363;3.06161699786838e-16;-5;1.71010071662834;-4.69846310392954;4.69846310392954;-1.71010071662834;67.2
"19990808";92.2;16.5;17.8;17.4;20.8;20.9;7;6;6;6;4;0.520944533000791;-2.95442325903662;-3.5;-6.06217782649107;-4.59626665871387;-3.85672565811924;-3;-5.19615242270663;-4.59626665871387;-3.85672565811924;82
"19990809";70;15.2;16.2;20.4;20.5;19.9;5;7;7;6;7;0.868240888334652;-4.92403876506104;1.21553724366851;-6.89365427108546;4.89858719658941e-16;-8;-2.05212085995401;-5.63815572471545;-3.06417777247591;-2.57115043874616;92.2
"19990810";74;17;16.5;19.8;21;20.3;8;8;7;7;4;-2.81907786235772;-1.02606042997701;-6.06217782649107;3.5;-3.85672565811924;4.59626665871387;-3.5;6.06217782649107;-1.71010071662835;4.69846310392954;70
"19990811";79.2;14.7;18;19.7;21.1;20.7;7;7;7;7;7;-0.5;-0.866025403784439;0.866025403784439;0.5;-1.28557521937308;-1.53208888623796;-1;-1.73205080756888;0;0;74
"19990812";83.6;15.3;19.3;21.8;22.4;21.6;7;7;6;6;7;-0.866025403784439;-0.5;0.866025403784439;0.5;-1.73205080756888;1;-1.92836282905962;2.29813332935693;1.5;2.59807621135332;79.2
"19990813";66;15.3;20.3;22.5;23.2;21.8;3;5;7;6;7;0.17364817766693;-0.984807753012208;-2.59807621135332;-1.5;-2.29813332935693;-1.92836282905962;-4.92403876506104;-0.868240888334654;-4.69846310392954;-1.71010071662834;83.6
"19990814";59;17.1;17.8;22.4;23.7;20.8;8;8;6;4;5;-3;-3.67394039744206e-16;-3.83022221559489;-3.2139380484327;-5.63815572471545;-2.05212085995401;-6.12835554495182;5.14230087749231;-5.36231110183285;4.49951326780577;66
"19990815";51.2;13.1;18.1;19.7;20.2;16.7;7;7;8;8;8;-1;-1.73205080756888;-2.81907786235772;-1.02606042997701;-3.83022221559489;-3.2139380484327;-4.33012701892219;-2.5;1.02606042997701;2.81907786235772;59
"19990816";58.2;14;17.8;20.1;18.6;19.3;7;7;7;6;4;0;0;-3;-3.67394039744206e-16;-2.95442325903662;-0.520944533000792;-1.21553724366851;6.89365427108546;-2.5;4.33012701892219;51.2
"19990817";58.8;13.8;16;17.1;20.5;17;8;7;7;8;7;-0.347296355333861;-1.96961550602442;-0.694592710667721;-3.93923101204883;-4.33012701892219;-2.5;-5.78508848717885;-6.8943999880708;-3;-5.19615242270663;58.2
"19990818";72.6;14.5;18;21.1;20.1;19;1;5;4;6;4;-2.5;-4.33012701892219;-4.92403876506104;-0.868240888334654;-7.79422863405995;-4.5;-9.39692620785908;-3.42020143325669;-5.63815572471545;-2.05212085995401;58.8
"19990819";73;13.1;18.4;20.7;21.8;18.6;1;4;4;6;6;-2.59807621135332;-1.5;-5.63815572471545;-2.05212085995401;-5.90884651807325;-1.04188906600158;-4.92403876506104;0.868240888334652;-2.95442325903662;-0.520944533000792;72.6
"19990820";76.8;11.4;16.9;20.7;21.9;21.7;1;2;5;6;6;0;0;0;0;-1;-1.73205080756888;0.939692620785908;-0.342020143325669;0.642787609686539;-0.766044443118978;73
"19990821";109.2;14.7;19.9;24.1;24.3;23.2;5;5;6;5;6;2;0;2.81907786235773;-1.02606042997701;4;0;3.93923101204883;0.694592710667721;4;0;76.8
"19990822";107.2;14.4;20.5;24.3;25.5;24.6;5;3;3;3;4;3;0;4.69846310392954;-1.71010071662834;3.75877048314363;-1.36808057330267;1.5;-2.59807621135332;2.59807621135332;-1.5;109.2
"19990823";66.4;17.1;19.9;22.8;24.6;21.4;7;7;6;7;8;1.53208888623796;-1.28557521937308;-2.95442325903662;-0.520944533000792;-1.87938524157182;0.684040286651337;-2.29813332935693;-1.92836282905962;-1.96961550602442;-0.347296355333861;107.2
"19990824";99;16.8;22.8;27.4;29.2;28.4;1;2;3;3;5;0.766044443118978;-0.642787609686539;0.520944533000791;-2.95442325903662;-0.520944533000791;-2.95442325903662;-1.92836282905962;-2.29813332935693;0.766044443118978;-0.642787609686539;66.4
"19990825";100.8;18.9;20.5;23.8;25.8;26.2;8;8;8;6;3;1.96961550602442;0.347296355333861;0.5;0.866025403784439;6.12323399573677e-17;-1;-2.59807621135332;1.5;-2.59807621135332;-1.5;99
"19990826";74;17.6;20.7;23.8;24.7;21.5;6;6;4;3;5;-1;-1.73205080756888;-2.95442325903662;0.520944533000791;-2.81907786235773;1.02606042997701;-3.46410161513775;2;0.694592710667722;3.93923101204883;100.8
"19990827";75.2;14.8;18.6;22.6;23.5;21.2;7;5;3;6;7;-0.866025403784439;0.5;-1.96961550602442;0.347296355333861;-0.17364817766693;0.984807753012208;0.694592710667722;3.93923101204883;2;3.46410161513775;74
"19990828";86;14.7;20.5;23.7;24.3;22.3;5;3;2;3;2;-0.342020143325669;0.939692620785908;3;0;4;0;2;3.46410161513775;3;5.19615242270663;75.2
"19990829";128.8;12;20.2;24.8;25.6;23;1;1;5;6;8;-0.5;0.866025403784438;-0.17364817766693;-0.984807753012208;-1.83697019872103e-16;1;-0.520944533000791;2.95442325903662;0.868240888334652;4.92403876506104;86
"19990830";98.6;15.6;21;24.9;24;21.5;6;4;2;3;6;-0.642787609686539;0.766044443118978;1.5;2.59807621135332;2;3.46410161513775;-1.04188906600158;5.90884651807325;-0.868240888334652;4.92403876506104;128.8
"19990831";71.8;11.8;18.9;22.1;22.3;20.1;1;2;6;3;1;-0.984807753012208;0.17364817766693;0.520944533000791;2.95442325903662;-0.694592710667721;3.93923101204883;0.868240888334652;4.92403876506104;0.694592710667722;3.93923101204883;98.6
"19990901";85.4;11.2;18.5;22.2;25.4;23.6;1;4;1;1;2;-0.17364817766693;0.984807753012208;-7.34788079488412e-16;4;-0.694592710667721;3.93923101204883;1.87938524157182;0.684040286651337;0.694592710667722;3.93923101204883;71.8
"19990902";114.2;13.3;21.8;27.5;28.5;27.1;1;1;1;1;1;-0.642787609686539;0.766044443118978;1.53208888623796;-1.28557521937308;4.69846310392954;-1.71010071662834;4.69846310392954;1.71010071662834;3.46410161513775;2;85.4
"19990903";106.4;15.6;20.6;25.3;26.6;25.2;2;6;4;2;1;-1.83697019872103e-16;1;4.33012701892219;2.5;4.92403876506104;0.868240888334652;2;3.46410161513775;3.2139380484327;3.83022221559489;114.2
"19990904";139.2;11.6;20.5;25.9;27.2;24.1;0;1;1;1;2;-1.53208888623796;1.28557521937308;0.520944533000791;2.95442325903662;4.33012701892219;2.5;2;3.46410161513775;0.868240888334652;4.92403876506104;106.4
"19990905";139;14.3;18.2;27.5;26.7;23.5;5;4;4;5;7;-1;-1.22464679914735e-16;0.342020143325669;0.939692620785908;0.5;-0.866025403784439;2.57115043874616;3.06417777247591;-0.939692620785908;-0.342020143325669;139.2
"19990906";129.8;14.3;19;24.9;26.9;23.3;2;0;3;4;1;0.342020143325669;-0.939692620785908;-1;1.73205080756888;-1.02606042997701;2.81907786235772;-4.92403876506104;-0.868240888334654;-3.46410161513775;-2;139
"19990907";105.4;14.6;18.8;23;23.3;21.1;6;6;5;7;5;1;-1.73205080756888;-2.81907786235772;-1.02606042997701;-3.06417777247591;-2.57115043874616;-3.46410161513775;-2;-2.59807621135332;-1.5;129.8
"19990908";85.4;15.7;18;23.7;26.1;22.7;9;5;4;2;1;-0.5;-0.866025403784439;-0.694592710667721;-3.93923101204883;-0.868240888334652;-4.92403876506104;-3.06417777247591;-2.57115043874616;-2.29813332935693;-1.92836282905962;105.4
"19990909";52.4;17.1;16.9;19.5;21;20.4;7;8;7;8;7;-1;-1.22464679914735e-16;-7.34788079488412e-16;4;-9.18485099360515e-16;5;1;1.73205080756888;2;3.46410161513775;85.4
"19990910";114.8;13;20.6;28.6;30.2;28.3;0;0;0;5;5;0.642787609686539;0.766044443118978;1.53208888623796;-1.28557521937308;1.92836282905962;-2.29813332935693;1.28557521937308;-1.53208888623796;2.81907786235773;-1.02606042997701;52.4
"19990911";133.4;17.5;23.8;30.7;30.8;26.4;4;5;4;2;2;1.73205080756888;-1;1.28557521937308;-1.53208888623796;-3;-5.19615242270663;-3.85672565811924;-4.59626665871387;-2;-3.46410161513775;114.8
"19990912";67.2;16.4;16.7;19.4;21.1;17.2;8;8;7;7;8;-0.694592710667721;3.93923101204883;-3.93923101204883;0.694592710667722;-0.347296355333861;-1.96961550602442;-2.57115043874616;-3.06417777247591;-1.02606042997701;-2.81907786235773;133.4
"19990913";66.2;13.3;16.4;18.9;18.4;16.7;8;6;6;8;8;-1.73205080756888;1;-2.57115043874616;3.06417777247591;-0.694592710667721;3.93923101204883;-1.10218211923262e-15;6;-5.51091059616309e-16;3;67.2
"19990914";58.8;11.6;13.7;15.3;17.1;16.3;8;7;8;7;3;0.520944533000791;2.95442325903662;-2;3.46410161513775;0.347296355333861;1.96961550602442;-9.18485099360515e-16;5;1.02606042997701;2.81907786235772;66.2
"19990915";79.4;7;13.8;19.6;20.8;18.4;0;1;2;1;1;0;0;-1.87938524157182;0.684040286651337;-3;-3.67394039744206e-16;-4;-4.89858719658941e-16;-3.06417777247591;-2.57115043874616;58.8
"19990916";69.6;12.5;17.7;18.5;21;17.8;1;7;7;6;6;1.36808057330268;-3.75877048314363;-1.21553724366851;-6.89365427108546;-3.83022221559489;-3.2139380484327;-6.57784834550136;-2.39414100327968;-2.81907786235772;-1.02606042997701;79.4
"19990917";63.2;12.3;17.2;17.6;20.4;17.9;1;1;7;5;4;-0.347296355333861;-1.96961550602442;-2;-3.46410161513775;-2.59807621135332;-1.5;-4.59626665871387;-3.85672565811924;-1.5;-2.59807621135332;69.6
"19990918";58.8;14.1;15.4;16.9;17.4;17.3;7;8;8;8;7;1.71010071662834;-4.69846310392954;4.28626379701574e-16;-7;1.38918542133544;-7.87846202409766;4.89858719658941e-16;-8;2.5;-4.33012701892219;63.2
"19990919";66.8;13.5;15.4;18.3;17.9;16.2;8;7;7;8;8;0.520944533000791;-2.95442325903662;1.92836282905962;-2.29813332935693;1.36808057330268;-3.75877048314363;3.46410161513775;-2;3.93923101204883;0.694592710667721;58.8
"19990920";55.4;13.3;15.9;19;17;15.5;7;6;7;7;8;-1.02606042997701;-2.81907786235773;-0.868240888334652;-4.92403876506104;-1.21553724366851;-6.89365427108546;-0.694592710667721;-3.93923101204883;0.694592710667722;-3.93923101204883;66.8
"19990921";45.6;12.4;16.8;15.9;18.8;19.2;5;6;8;7;1;1.22464679914735e-16;-2;3.06161699786838e-16;-5;4.28626379701574e-16;-7;3.06161699786838e-16;-5;-3.06417777247591;-2.57115043874616;55.4
"19990922";61.4;17.3;19;22.9;19.2;18.9;7;7;2;7;1;2.44929359829471e-16;-4;0.868240888334652;-4.92403876506104;-4;-6.92820323027551;-3;-5.19615242270663;2.44929359829471e-16;-4;45.6
"19990923";67.8;16.5;19.3;20.6;19.7;18.1;4;7;7;7;6;-1.71010071662834;-4.69846310392954;-1.56283359900237;-8.86326977710987;-7.07066370655193;-8.42648887430876;-5.36231110183285;-4.49951326780578;-2.5;-4.33012701892219;61.4
"19990924";67.2;16.7;19.5;22.2;22;17.7;5;2;3;6;5;3.06161699786838e-16;-5;-2.39414100327968;-6.57784834550136;-4.5;-7.79422863405995;-6.12835554495182;-5.14230087749232;-1.96961550602442;-0.347296355333861;67.8
"19990925";73.2;15.2;18.8;18;18.8;16.3;6;6;7;7;3;-1.36808057330267;-3.75877048314363;-3;-5.19615242270663;-2.73616114660535;-7.51754096628727;-3.85672565811924;-4.59626665871387;-2.5;-4.33012701892219;67.2
"19990926";75.2;12.7;16.1;18.8;17.6;17;6;2;7;6;7;-1.02606042997701;-2.81907786235773;-1.92836282905962;-2.29813332935693;-2.5;-4.33012701892219;-2.81907786235772;-1.02606042997701;-3.2139380484327;-3.83022221559489;73.2
"19990927";75;16.2;16.6;17;19.2;16.5;8;6;8;6;8;-2.39414100327968;-6.57784834550136;-4.92403876506104;-0.868240888334654;-6.06217782649107;-3.5;-3.2139380484327;-3.83022221559489;-2.5;-4.33012701892219;75.2
"19990928";63.4;12.1;15.8;17.6;17;17.3;1;5;8;8;7;-2.29813332935693;-1.92836282905962;-3.75877048314363;-1.36808057330268;-3.2139380484327;-3.83022221559489;-2.5;-4.33012701892219;-3.2139380484327;-3.83022221559489;75
"19990929";67.4;16.3;16.4;18.3;19.6;17.9;8;8;7;7;6;-3.46410161513775;-2;-3.83022221559489;-3.2139380484327;-4.49951326780578;-5.36231110183285;-5.14230087749231;-6.12835554495182;-3.06417777247591;-2.57115043874616;63.4
"19990930";65.8;12.7;15.9;17.9;18.4;15.1;1;5;6;7;7;-3.46410161513775;-2;-5.90884651807325;1.04188906600158;-5.63815572471545;2.05212085995401;-6.06217782649107;3.5;-4.69846310392954;1.71010071662834;67.4
"20000401";76;5.9;8.7;9.9;12.5;10.9;7;8;7;7;7;-0.694592710667721;-3.93923101204883;-3.2139380484327;-3.83022221559489;-6.57784834550136;-2.39414100327968;-5.19615242270663;-3;-2;-3.46410161513775;40
"20000402";53;6;8;10.2;13.2;11.6;7;8;8;8;8;3.75877048314363;-1.36808057330267;4.33012701892219;-2.5;3.46410161513775;-2;3.93923101204883;-0.694592710667721;1.02606042997701;-2.81907786235772;76
"20000403";57;8.9;9.5;15;11.2;10.6;8;8;6;8;7;2.81907786235773;-1.02606042997701;2.59807621135332;-1.5;1.36808057330268;-3.75877048314363;0.694592710667722;-3.93923101204883;-0.684040286651337;-1.87938524157182;53
"20000404";61;8.2;8.1;8.1;6.7;6.3;8;7;8;8;8;0.520944533000791;2.95442325903662;-1.28587913910472e-15;7;-1.38918542133544;7.87846202409766;-1.46957615897682e-15;8;-1.28587913910472e-15;7;57
"20000405";61;3.2;4.5;5.8;6.7;7;8;8;8;8;7;0.868240888334652;4.92403876506104;2.05212085995401;5.63815572471545;1.04188906600158;5.90884651807325;1.71010071662834;4.69846310392954;3.5;6.06217782649107;61
"20000406";77;1.7;5.6;9.5;10.8;9.7;2;6;6;6;3;1.5;2.59807621135332;3.83022221559489;3.2139380484327;1.87938524157182;0.684040286651337;3;0;2.95442325903662;-0.520944533000791;61
"20000407";66;-0.5;9.1;13.4;16.1;14.7;0;0;0;0;0;0;0;5;0;7;0;7.87846202409766;1.38918542133544;5;0;77
"20000408";80;4.5;11.7;17.2;18.8;17.2;0;1;1;1;0;0.984807753012208;0.17364817766693;3.93923101204883;0.694592710667721;4.92403876506104;-0.868240888334652;5.19615242270663;3;3;0;66
"20000409";74;3.9;7.8;12.5;14.8;12.3;7;8;7;7;8;-1.87938524157182;0.684040286651337;-3.67394039744206e-16;2;5.19615242270663;3;4.92403876506104;0.868240888334652;1;0;80
"20000410";56;9;10.9;10.9;13.5;11;6;5;8;5;7;3.2139380484327;3.83022221559489;5.19615242270663;3;3;5.19615242270663;2.39414100327968;6.57784834550136;-9.18485099360515e-16;5;74
"20000411";69;1.1;8.1;10;8.3;5.2;6;7;7;7;6;-0.939692620785908;-0.342020143325669;-4.69846310392954;-1.71010071662834;-5.36231110183285;-4.49951326780578;-6.12835554495182;-5.14230087749232;-2.95442325903662;0.520944533000791;56
"20000412";63;1.9;8.3;8.7;10.2;7.4;1;5;6;6;5;-2.57115043874616;-3.06417777247591;-3.83022221559489;-3.2139380484327;-6.12835554495182;-5.14230087749232;-6.57784834550136;-2.39414100327968;-3.06417777247591;2.57115043874616;69
"20000413";65;5.4;10.3;13.7;14.6;10;2;5;6;4;5;-1.5;-2.59807621135332;-4.92403876506104;-0.868240888334654;-6.89365427108546;-1.21553724366851;-7.51754096628727;-2.73616114660535;-5.51091059616309e-16;3;63
"20000414";54;5.2;8;7.7;7.2;7.9;8;8;8;8;8;2;0;1.96961550602442;0.347296355333861;5;0;6.57784834550136;2.39414100327968;6;0;65
"20000415";60;7.6;6.6;7.8;9.3;8.9;8;8;8;6;6;-7.87846202409766;-1.38918542133545;-9.39692620785909;3.42020143325669;-9.39692620785909;3.42020143325669;-5.63815572471545;2.05212085995401;-1.96961550602442;0.347296355333861;54
"20000416";69;2.2;6.3;7.9;13;11.5;7;8;8;6;4;2.95442325903662;0.520944533000791;4.92403876506104;-0.868240888334652;4.69846310392954;-1.71010071662834;-2.39414100327968;-6.57784834550136;-2.5;-4.33012701892219;60
"20000417";64;7.1;10.7;13.2;13.9;11.8;5;5;7;5;2;3.06161699786838e-16;-5;-4.49951326780578;-5.36231110183285;-8.66025403784439;-5;-8.42648887430876;-7.07066370655193;-6.06217782649107;-3.5;69
"20000418";56;9.8;11.4;11.6;12.4;11.8;7;7;8;7;7;0.868240888334652;-4.92403876506104;1.04188906600158;-5.90884651807325;-1.38918542133544;-7.87846202409766;1.56283359900237;-8.86326977710987;1.83697019872103e-16;-3;64
"20000419";61;5.1;11.7;13.5;12.3;11.7;2;4;7;8;8;-1;-1.73205080756888;-2;-3.46410161513775;-2.05212085995401;-5.63815572471545;-1.21553724366851;-6.89365427108546;4.28626379701574e-16;-7;56
"20000420";58;12.5;13.6;15;12.1;10;8;7;8;8;8;3.67394039744206e-16;-6;4.89858719658941e-16;-8;-4.49951326780578;-5.36231110183285;-4.69846310392954;-1.71010071662834;-2.5;-4.33012701892219;61
"20000421";71;9.9;12.6;17;17.4;16.5;3;7;6;6;7;-0.868240888334652;-4.92403876506104;-2.59807621135332;-1.5;-4;-6.92820323027551;-2.39414100327968;-6.57784834550136;1.22464679914735e-16;-2;58
"20000422";69;9.6;13.8;15.2;15.6;14.5;7;7;7;6;5;1.22464679914735e-16;-2;-2;-3.46410161513775;-3.2139380484327;-3.83022221559489;-3.83022221559489;-3.2139380484327;-4.92403876506104;-0.868240888334654;71
"20000423";73;8.5;12.7;13.8;14.3;13;8;3;5;6;7;-1.73205080756888;-1;-3.83022221559489;-3.2139380484327;-6.06217782649107;-3.5;-0.694592710667721;-3.93923101204883;-4.69846310392954;-1.71010071662834;69
"20000424";57;6.9;10.1;11.6;11.5;11.1;3;8;8;8;7;1.5;-2.59807621135332;0.868240888334652;-4.92403876506104;2.39414100327968;-6.57784834550136;4.28626379701574e-16;-7;1.21553724366851;-6.89365427108546;73
"20000425";61;12;14.5;14.1;11.9;11.1;7;6;8;8;8;-0.868240888334652;-4.92403876506104;-3.85672565811924;-4.59626665871387;-2.39414100327968;-6.57784834550136;3.06161699786838e-16;-5;-2.29813332935693;-1.92836282905962;57
"20000426";66;9.7;11.9;14.5;14.6;13.1;8;7;5;7;6;1.83697019872103e-16;-3;4.89858719658941e-16;-8;-5.78508848717885;-6.8943999880708;-4.49951326780578;-5.36231110183285;-2.39414100327968;-6.57784834550136;61
"20000427";56;8.4;9.9;13.4;13.4;13;8;8;7;8;8;0.342020143325669;-0.939692620785908;0.984807753012208;-0.17364817766693;-0.347296355333861;1.96961550602442;0.17364817766693;0.984807753012208;-3.67394039744206e-16;2;66
"20000428";72;8.5;11.7;14.4;16.2;14.5;7;7;6;6;6;-1.53208888623796;1.28557521937308;-2.59807621135332;1.5;-3.67394039744206e-16;2;-2.95442325903662;0.520944533000791;-2.59807621135332;-1.5;56
"20000429";70;7;12.4;15.8;18.1;17.4;1;5;5;5;3;1.87938524157182;-0.684040286651337;0.694592710667722;-3.93923101204883;1.71010071662834;-4.69846310392954;2.29813332935693;-1.92836282905962;3.46410161513775;-2;72
